BOUT_NR;BOUT_BUURT;BOUT_XCOORD;BOUT_YCOORD;BOUT_HOOGTENAP;BOUT_ZAKKINGCUM;BOUT_DATUM;BOUT_BLOKZIJDE;BOUT_EIGENAAR;BOUT_BEVEILIGD;BOUT_DEELRAAD;BOUT_ADRES;BOUT_LOCATIE;BOUT_ZAKSNELH;BOUT_STATUS;BOUT_BLOKNR;BOUT_BLOKEENH;MSLINK;MAPID
"12882121";;121229,8;485359,7;0,6158;;"20150925";2;;;"K";"Albert Cuypstraat 96/98";;;"A";"AK23 ";2;14416;
"12882120";;121224,4;485358,1;1,4644;;"20150925";2;;;"K";"Albert Cuypstraat 94/96";;;"A";"AK23 ";2;14417;
"12882119";;121218,8;485356,4;0,8195;;"20150925";2;;;"K";"Albert Cuypstraat 92";;;"A";"AK23 ";2;14418;
"12882118";;121213,6;485354,9;1,7064;;"20150925";2;;;"K";"Albert Cuypstraat 92";;;"A";"AK23 ";2;14419;
"12882117";;121197,3;485350;1,3136;2,30000000000019;"20150925";2;;;"K";"Albert Cuypstraat 86";;2,4054441260747;"A";"AK23 ";2;14420;
"12882116";;121192,8;485348,7;1,3519;;"20150925";2;;;"K";"Albert Cuypstraat 84";;;"A";"AK23 ";2;14421;
"12881343";;121157,2;485021,7;0,6569;;"20170804";4;;;"K";"Van Ostadestraat 79";;;"A";"AL06 ";4;14436;
"12881437";;121280,8;485047,5;2,1705;;"20170828";4;;;"K";"Van Ostadestraat 101";;;"A";"AL12 ";4;14437;
"25981906";;120245,55;487906,21;0,9036;-1,09999999999999;"20150603";1;;;"E";"Frederk Hendrikplantsoen 1";"(in portiek rechter bouwmuur)";-0,367001828153562;"A";"AC10 ";1;14414;
"10381604";;120269,7;487729;1,0177;1,30000000000008;"20140814";2;;;"A";"Marnixkade 94A-D";;0,342105263157915;"A";"YP02 ";2;14401;
"10381603";;120256,2;487694,6;1,0002;5,29999999999997;"20140814";2;;;"A";"Marnixkade 101";"(y boven natuursteen)";1,39473684210526;"A";"YP02 ";2;14402;
"10381602";;120214,2;487557,5;1,4786;0,199999999999978;"20140814";5;;;"A";"t/o Tweede Marnixplansoen 2A-E/3";"(Trafo ; links naast groene deuren)";0,0526315789473626;"A";"YP04 ";5;14403;
"25981901";;120222,5;487792;0,8565;9,90000000000002;"20140814";2;;;"E";"Nassaukade 74";;2,60526315789474;"A";"AC15 ";2;14404;
"25981902";;120220,4;487786,6;0,9688;1,49999999999995;"20140814";2;;;"E";"Nassaukade 74";;0,394736842105249;"A";"AC15 ";2;14405;
"25981903";;120295,7;487795;1,3596;3,39999999999985;"20140814";2;;;"A";"Marnixkade 86";"(y boven plint)";0,894736842105223;"A";"YP10 ";2;14406;
"25981904";;120309,6;487830,1;1,4188;-0,399999999999956;"20140814";2;;;"A";"Marnixkade 79";"(y boven plint)";-0,105263157894725;"A";"YP10 ";3;14407;
"11981248";;120102;485572;0,5814;;"20160718";2;;;"K";"Willemsparkweg 75";"(rechter bouwmuur) (y = onderplint)";;"A";"AH13 ";2;14429;
"12881796";;121055,7;485484,9;0,7635;2,59999999999994;"20161010";1;;;"K";"Daniel Stalpertstraat 42";"meetbout NZ-lijn";10,4285714285712;"A";"AK09 ";1;14430;
"12881438";;121285,7;485048,2;1,0923;3,00000000000011;"20140403";4;;;"K";"Van Ostadestraat 103";;0,880933226066003;"A";"AL12 ";4;14296;
"12881435";;121252,2;485041,8;1,1593;1,50000000000006;"20140403";4;;;"K";"Van Ostadestraat 101";;0,440466613033001;"A";"AL12 ";4;14297;
"12881446";;121280;485032,7;1,1506;0,700000000000145;"20140403";1;;;"K";"Van Ostadestraat 132";;0,205551086082102;"A";"AL13 ";1;14299;
"12881448";;121288,8;485034,5;1,1606;6,29999999999997;"20140403";1;;;"K";"Van Ostadestraat 136";;1,84995977473853;"A";"AL13 ";1;14300;
"12881449";;121289,8;485034,7;1,4795;5,90000000000002;"20140403";1;;;"K";"Van Ostadestraat 138";;1,73250201126308;"A";"AL13 ";1;14301;
"12881442";;121262,5;485029,1;1,0891;0,499999999999945;"20140403";1;;;"K";"Van Ostadestraat 124";;0,146822204344312;"A";"AL13 ";1;14302;
"10381566";;120138,6;487660,4;1,6479;7,90000000000002;"20140331";2;;;"E";"Eerste Hugo de Grootstraat 3";"(rechter bouwmuur ; y = boven natuursteen)";1,89330269205516;"A";"AC19 ";2;14303;
"10381567";;120144,3;487658,2;1,636;6,09999999999999;"20140331";2;;;"E";"Eerste Hugo de Grootstraat 1";"(rechter bouwmuur ; y = boven natuursteen)";1,46191726854892;"A";"AC19 ";2;14304;
"10381569";;120161,9;487637,6;2,2279;1,30000000000008;"20140331";3;;;"E";"Nassaukade 99/100";;0,311556139198968;"A";"AC19 ";3;14306;
"10381570";;120159,4;487631,8;1,5519;1,90000000000001;"20140331";3;;;"E";"Nassaukade 101";"(rechter bouwmuur ; y = boven natuursteen)";0,455351280367698;"A";"AC19 ";3;14307;
"10381571";;120154,8;487620,5;1,6267;2;"20140331";3;;;"E";"Nassaukade 102";"(linker bouwmuur ; y = boven natuursteen)";0,479317137229153;"A";"AC19 ";3;14308;
"10381572";;120123,4;487540,3;0,6973;5;"20140331";3;;;"E";"Nassaukade 115";"(linker bouwmuur)";1,19829284307288;"A";"AC19 ";5;14309;
"10381573";;120120,7;487533,8;0,7507;5,19999999999998;"20140331";3;;;"E";"Nassaukade 116";"(bouwmuur in portiek)";1,24622455679579;"A";"AC19 ";5;14310;
"25981875";;120184,4;487929,6;1,332;2,40000000000018;"20140331";5;;;"E";"Frederik Hendrikplantsoen 7B";"(y = boven natuursteen)";0,575180564675027;"A";"AC10 ";5;14311;
"25981877";;120204;487921,5;1,3423;1,50000000000006;"20140331";5;;;"E";"Frederik Hendrikplantsoen 7A/7B";"(y = boven natuursteen)";0,359487852921878;"A";"AC10 ";5;14313;
"25981878";;120216,6;487916,4;1,3103;2,29999999999997;"20140331";5;;;"E";"Frederik Hendrikplantsoen 7A";"(y = boven natuursteen)";0,551214707813518;"A";"AC10 ";5;14314;
"25981879";;120223,9;487913,7;1,29;2,09999999999999;"20140331";5;;;"E";"Frederik Hendrikplantsoen 7A";"(y = boven natuursteen)";0,503282994090608;"A";"AC10 ";5;14315;
"10381579";;120176,1;487674,3;2,0385;3,29999999999986;"20140331";2;;;"E";"Nassaukade 92/93";"(y = boven plint ; bestaande bout)";0,790873276428069;"A";"AC15 ";4;14316;
"10381578";;120188,9;487706,7;1,3733;;"20140331";2;;;"E";"Nassaukade 88";"(y = boven natuursteen)";;"A";"AC15 ";4;14317;
"10381576";;120194;487719,7;0,7687;2,20000000000009;"20140331";2;;;"E";"Nassaukade 86";"(rechter bouwmuur)";0,52724885095209;"A";"AC15 ";3;14318;
"10381574";;120204,2;487745,6;0,7089;1,49999999999995;"20140331";2;;;"E";"Nassaukade 81";"(linker bouwmuur)";0,359487852921852;"A";"AC15 ";3;14319;
"25981874";;120213,7;487769,8;1,7036;2,59999999999994;"20140331";2;;;"E";"Nassaukade 77";"(y = boven natuursteen)";0,623112278397883;"A";"AC15 ";3;14320;
"25981873";;120215,9;487775,4;1,7302;0,299999999999967;"20140331";2;;;"E";"Nassaukade 76";"(y = boven natuursteen)";0,071897570584365;"A";"AC15 ";2;14321;
"25981872";;120218,1;487780,9;1,648;0;"20140331";2;;;"E";"Nassaukade 75/76";"(y = boven natuursteen)";0;"A";"AC15 ";2;14322;
"10381575";;120199,1;487732,7;1,6981;1,39999999999985;"20140331";2;;;"E";"Nassaukade 84";;0,33552199606037;"A";"AC15 ";3;14324;
"10381577";;120191,7;487713,8;1,0819;2,40000000000018;"20140331";2;;;"E";"Nassaukade 86";"(in portiek ; y = boven natuursteen)";0,575180564675027;"A";"AC15 ";4;14325;
"10381565";;120217,1;487595,4;1,9103;9,80000000000003;"20140331";3;;;"A";"Marnixkade 110";"(linker bouwmuur ; y = boven plint)";2,34865397242286;"A";"YP04 ";3;14326;
"10381564";;120215,6;487591,4;1,3603;9,50000000000006;"20140331";3;;;"A";"Marnixkade 111";"(linker bouwmuur in portiek ; y = boven trede)";2,27675640183849;"A";"YP04 ";3;14327;
"10381563";;120214,1;487587,6;1,3934;9,29999999999986;"20140331";3;;;"A";"Marnixkade 112";"(linker bouwmuur in portiek ; y = boven trede)";2,22882468811553;"A";"YP04 ";3;14328;
"10381562";;120212,6;487583,7;1,3944;8,40000000000019;"20140331";3;;;"A";"Marnixkade 113";"(linker bouwmuur ; y = boven plint)";2,01313197636249;"A";"YP04 ";3;14329;
"10381561";;120210,2;487577,7;1,4007;6,49999999999995;"20140331";3;;;"A";"Marnixkade 113";"(rechter bouwmuur ; y = boven plint)";1,55778069599474;"A";"YP04 ";3;14330;
"10381560";;120208,6;487571,2;1,0018;3,40000000000007;"20140331";4;;;"A";"2e Marnixplantsoen 3";;0,814839133289577;"A";"YP04 ";4;14331;
"10381559";;120217,8;487567,6;1,1544;2,50000000000017;"20140331";4;;;"A";"2e Marnixplantsoen 3";"(rechter bouwmuur)";0,599146421536482;"A";"YP04 ";4;14332;
"10381558";;120221,5;487566,1;1,2067;7,50000000000006;"20140331";4;;;"A";"2e Marnixplantsoen 2";"(linker bouwmuur)";1,79743926460934;"A";"YP04 ";4;14333;
"10381557";;120231,9;487562;1,5928;;"20140331";4;;;"A";"2e Marnixplansoen 1";"(links van ingang)";;"A";"YP04 ";4;14334;
"10381595";;120238,2;487648,9;1,7307;5,89999999999979;"20140331";2;;;"A";"Marnixkade 109";"(y = boven natuursteen)";1,41398555482595;"A";"YP02 ";1;14335;
"10381596";;120242,7;487660,4;1,7357;1,40000000000007;"20140331";2;;;"A";"Marnixkade 106/107";;0,441278065630419;"A";"YP02 ";1;14336;
"10381597";;120247,3;487672;1,2428;4,69999999999993;"20140331";2;;;"A";"Marnixkade 104";"(y = boven natuursteen)";1,12639527248849;"A";"YP02 ";1;14337;
"10381598";;120251,8;487683,5;1,1623;6,40000000000018;"20140331";2;;;"A";"Marnixkade 102";"(y = boven natuursteen)";1,53381483913333;"A";"YP02 ";1;14338;
"10381599";;120254;487689;1,0924;10,1;"20140331";2;;;"A";"Marnixkade 102";"(y = boven natuursteen)";2,42055154300722;"A";"YP02 ";1;14339;
"10381600";;120258,6;487700,6;1,2353;3,90000000000001;"20140331";2;;;"A";"Marnixkade 99";"(y = boven natuursteen)";0,934668417596852;"A";"YP02 ";2;14340;
"10381582";;120279,4;487738,3;1,2642;3,30000000000008;"20140331";3;;;"A";"Marnixkade 93";"gevel Nieuwe Tuinstraat";0,790873276428122;"A";"YP02 ";3;14342;
"10381583";;120289,9;487734;1,9449;4,80000000000014;"20140331";3;;;"A";"Nieuwe Tuinstraat 3";"(y = boven plint)";1,15036112935;"A";"YP02 ";3;14343;
"10381584";;120299;487730,4;2,0004;2,59999999999994;"20140331";3;;;"A";"Nieuwe Tuinstraat 3";"(y = boven plint)";0,623112278397883;"A";"YP02 ";3;14344;
"10381585";;120294,5;487718,5;1,9998;4,29999999999997;"20140331";1;;;"A";"Marnixstraat 124A-H";"(y = boven plint)";1,03053184504267;"A";"YP02 ";1;14345;
"10381586";;120289,7;487706,5;2,0103;4,09999999999977;"20140331";1;;;"A";"Marnixstraat 126A-H";"(y = boven plint)";0,982600131319709;"A";"YP02 ";1;14346;
"10381587";;120285;487694,4;2,0012;3,89999999999979;"20140331";1;;;"A";"Marnixstraat 128A-H";"(y = boven plint)";0,934668417596799;"A";"YP02 ";1;14347;
"10381588";;120280,2;487682,3;2,0095;3,29999999999986;"20140331";1;;;"A";"Marnixstraat 130";"(y = boven plint)";0,790873276428069;"A";"YP02 ";1;14348;
"10381589";;120275,4;487670,2;2,0128;3,20000000000009;"20140331";1;;;"A";"Marnixstraat 132";"(y = boven plint)";0,766907419566667;"A";"YP02 ";1;14349;
"10381590";;120270,7;487658,1;1,9968;6,39999999999996;"20140331";1;;;"A";"Marnixstraat 134";"(y = boven plint)";1,53381483913328;"A";"YP02 ";1;14350;
"10381591";;120265,9;487646;1,9963;3,90000000000001;"20140331";1;;;"A";"Marnixstraat 136";"(y = boven plint)";0,934668417596852;"A";"YP02 ";1;14351;
"10381592";;120261;487633,4;1,9901;2,8999999999999;"20140331";1;;;"A";"Marnixstraat 138";"gevel Nieuwe Egelantiersstraat (y = boven plint)";0,695009848982248;"A";"YP02 ";1;14352;
"10381594";;120245,8;487639,4;1,184;18,6999999999999;"20140331";4;;;"A";"Marnixkade 109";;4,48161523309257;"A";"YP02 ";4;14354;
"10381580";;120304,6;487744,6;1,9648;3,40000000000007;"20140331";4;;;"A";"Marnixstraat 122A-H";"(y = boven plint)";0,814839133289577;"A";"YP10 ";4;14355;
"10381581";;120297,3;487747,5;1,9746;3,69999999999981;"20140331";3;;;"A";"Marnixstraat 122A-H";"gevel Nieuwe Tuinstraat (y = boven plint)";0,886736703873888;"A";"YP10 ";3;14356;
"25981893";;120288,9;487777,6;1,3536;1,19999999999987;"20140331";2;;;"A";"Marnixkade 89";"(y = boven plint)";0,28759028233746;"A";"YP10 ";2;14358;
"25981894";;120293,5;487789,2;1,3556;2,39999999999996;"20140331";2;;;"A";"Marnixkade 87A-D";"(y = boven plint)";0,575180564674973;"A";"YP10 ";2;14359;
"25981895";;120300,4;487806,9;1,3519;3,80000000000003;"20140331";2;;;"A";"Marnixkade 83";"(y = boven plint)";0,910702560735397;"A";"YP10 ";2;14360;
"25981896";;120302,7;487812,7;1,406;0;"20140331";2;;;"A";"Marnixkade 82";"(y = boven plint)";0;"A";"YP10 ";3;14361;
"25981897";;120305;487818,5;1,4396;-0,399999999999956;"20140331";2;;;"A";"Marnixkade 81";"(y = boven plint)";-0,09586342744582;"A";"YP10 ";3;14362;
"25981898";;120314,2;487841,9;1,178;-0,399999999999956;"20140331";2;;;"A";"Marnixkade 77A-D";"(y = boven plint)";-0,09586342744582;"A";"YP10 ";3;14363;
"25981900";;120322;487861,9;1,1041;-1,19999999999987;"20140331";2;;;"A";"Marnixkade 75A-R";"(rechts naast ingang ; y = boven plint)";-0,28759028233746;"A";"YP10 ";3;14365;
"25981880";;120330,5;487869,2;1,3505;-0,099999999999989;"20140331";1;;;"A";"Marnixkade 75 A-R";"gevel Marnixplein";-0,023965856861455;"A";"YP10 ";1;14366;
"25981881";;120338,4;487866;1,3493;-1,80000000000002;"20140331";1;;;"A";"Marnixkade 75 A-R";"gevel Marnixplein";-0,431385423506243;"A";"YP10 ";1;14367;
"25981882";;120343,4;487863,7;1,9392;3,20000000000009;"20140331";1;;;"A";"Marnixstraat 106 A-H";"gevel Marnixplein (y = boven plint)";0,766907419566667;"A";"YP10 ";1;14368;
"10181029";;118380,5;487371,1;0,8487;15,9;"19920108";3;;;"E";"Jan van Galenstraat 172";"(roestvrij stalen pen ""De Waal"")";0,713398893669331;"A";"BB40 ";3;14400;
"25981883";;120350,6;487860,9;1,9752;3,00000000000011;"20140331";4;;;"A";"Marnixstraat 106 A-H";"gevel Marnixplein (y = boven plint)";0,718975705843757;"A";"YP10 ";4;14369;
"25981884";;120345,5;487848;1,9679;3,09999999999988;"20140331";4;;;"A";"Marnixstraat 106A-H/108A-H";"(y = boven plint)";0,742941562705159;"A";"YP10 ";4;14370;
"25981885";;120340,6;487835,5;2,0194;3,20000000000009;"20140331";4;;;"A";"Marnixstraat 108A-H";"(y = boven plint)";0,766907419566667;"A";"YP10 ";4;14371;
"25981886";;120335,5;487822,5;1,9653;3,1000000000001;"20140331";4;;;"A";"Marnixstraat 110A-H";"(y = boven plint)";0,742941562705212;"A";"YP10 ";4;14372;
"25981887";;120330,3;487809,6;1,9463;4,19999999999998;"20140331";4;;;"A";"Marnixstraat 112A-H";"(y = boven plint)";1,00656598818122;"A";"YP10 ";4;14373;
"25981888";;120325,2;487796,6;1,8749;5,20000000000009;"20140331";4;;;"A";"Marnixstraat 114A-H";"(y = boven plint)";1,24622455679582;"A";"YP10 ";4;14374;
"25981889";;120320;487783,7;1,8242;5,50000000000006;"20140331";4;;;"A";"Marnixstraat 116A-H";"(y = boven plint)";1,31812212738019;"A";"YP10 ";4;14375;
"25981890";;120315;487770,7;1,78;5,60000000000005;"20140331";4;;;"A";"Marnixstraat 118A-H";"(y = boven plint)";1,34208798424164;"A";"YP10 ";4;14376;
"25981891";;120309,9;487757,8;1,8448;6,59999999999994;"20140331";4;;;"A";"Marnixstraat 120A-H";"(y = boven plint)";1,58174655285619;"A";"YP10 ";4;14377;
"25981868";;120350,7;487878,3;1,2423;-0,299999999999967;"20140331";2;;;"A";"Marnixplein 1";"(O-zijde Z-gevel)";-0,071897570584365;"A";"YP07 ";2;14378;
"25981869";;120333;487885,4;1,1708;-0,599999999999934;"20140331";2;;;"A";"Marnixplein 1";"(W-zijde Z-gevel ; rechts naast glazen pui)";-0,14379514116873;"A";"YP07 ";2;14379;
"25981870";;120344,1;487937,7;1,9041;-0,300000000000189;"20140331";3;;;"A";"Marnixplein 1";"(W-zijde N-gevel)";-0,0718975705844182;"A";"YP07 ";3;14380;
"25981867";;120373,9;487925,7;1,9984;-0,499999999999945;"20140331";3;;;"A";"Marnixplein 1";"(pilaar bij entree Marnixbad)";-0,119829284307275;"A";"YP07 ";3;14381;
"25981858";;120402,8;488005,3;1,6864;0,799999999999912;"20140331";2;;;"A";"Marnixstraat 102";;0,19172685489164;"A";"YP06 ";2;14382;
"25981859";;120398,7;487994,9;1,7402;0,799999999999912;"20140331";2;;;"A";"Marnixstraat 102A/102B";;0,19172685489164;"A";"YP06 ";2;14383;
"25981860";;120396,7;487990;1,7315;0,700000000000145;"20140331";2;;;"A";"Marnixstraat 102B/102C";;0,167760998030238;"A";"YP06 ";2;14384;
"25981861";;120395,7;487987,3;1,8064;0,499999999999945;"20140331";2;;;"A";"Marnixstraat 102C/104";;0,119829284307275;"A";"YP06 ";2;14385;
"25981862";;120393,7;487982,2;1,7789;0,99999999999989;"20140331";2;;;"A";"Marnixstraat 104/104A";;0,23965856861455;"A";"YP06 ";2;14386;
"25981863";;120391,6;487977;1,8679;0,799999999999912;"20140331";2;;;"A";"Marnixstraat 104A/104B";;0,19172685489164;"A";"YP06 ";2;14387;
"25981864";;120389,1;487972,4;1,8499;1,00000000000011;"20140331";2;;;"A";"Marnixstraat 104B";;0,239658568614603;"A";"YP06 ";2;14388;
"25981865";;120381,5;487968,8;2,7584;1,30000000000008;"20140331";3;;;"A";"Marnixplein 10";"(y = boven natuursteen)";0,311556139198968;"A";"YP06 ";3;14389;
"25981866";;120372;487972,6;2,637;1,30000000000008;"20140331";3;;;"A";"Marnixplein 12";"(y = boven natuursteen)";0,311556139198968;"A";"YP06 ";3;14390;
"25981851";;120367,7;487977,3;2,6841;1,19999999999987;"20140331";4;;;"A";"Marnixplein 12";"in de Marnixkade (y = boven natuursteen)";0,28759028233746;"A";"YP06 ";4;14391;
"25981852";;120369,8;487982,6;2,6892;1,59999999999982;"20140331";4;;;"A";"Marnixplein 12/Marnixkade 74A";"(y = boven natuursteen)";0,38345370978328;"A";"YP06 ";4;14392;
"25981853";;120374,3;487994,2;2,5999;2,69999999999992;"20140331";4;;;"A";"Marnixkade 73A/74";"(y = boven natuursteen)";0,647078135259338;"A";"YP06 ";4;14393;
"25981854";;120378,9;488005,7;2,7968;1,60000000000027;"20140331";4;;;"A";"Marnixkade 73/Nieuwe Gietersstraat 5";"(y = boven natuursteen)";0,383453709783387;"A";"YP06 ";4;14394;
"25981855";;120380,7;488010,4;2,6383;0,700000000000145;"20140331";4;;;"A";"Nieuwe Gietersstraat 5";"in de Marnixkade (y = boven natuursteen)";0,167760998030238;"A";"YP06 ";4;14395;
"25981856";;120387,8;488011,3;2,6555;-1,1000000000001;"20140331";1;;;"A";"Nieuwe Gietersstraat 5";"(y = boven natuursteen)";-0,263624425476058;"A";"YP06 ";1;14396;
"25981857";;120396,8;488007,8;2,6553;0,700000000000145;"20140331";1;;;"A";"Nieuwe Gietersstraat 1/3";"(y = boven natuursteen)";0,167760998030238;"A";"YP06 ";1;14397;
"10381568";;120153,7;487654,6;1,9957;7,50000000000006;"20140331";2;;;"E";"Nassaukade 98";"in de Eerste Hugo de Grootstraat";1,79743926460934;"A";"AC19 ";2;14398;
"25981871";;120231,2;487814,3;2,2017;3,10000000000032;"20140331";2;;;"E";"Nassaukade 70";"(rechter bouwmuur ; y = boven plint)";0,742941562705265;"A";"AC15 ";2;14399;
"11181294";;120291,7;486365,8;1,47;;"20090824";3;;;"E";"Eerste Helmersstraat 9";;;"A";"AE40 ";3;14063;
"11181295";;120341,2;486384,7;0,8901;;"20090824";2;;;"E";"Nassaukade 387";"om de hoek Eerste Helmersstraat";;"A";"AE40 ";2;14064;
"11181296";;120344,6;486375,5;2,2634;;"20090824";2;;;"E";"Nassaukade 389";;;"A";"AE40 ";2;14065;
"11181297";;120347,1;486366,4;2,3124;;"20090824";2;;;"E";"Nassaukade 390";;;"A";"AE40 ";2;14066;
"11181298";;120351,3;486351,3;2,2552;;"20090824";2;;;"E";"Nassaukade 394";;;"A";"AE40 ";2;14067;
"11181299";;120331,7;486332,2;2,2525;;"20090824";1;;;"E";"Overtoom 6/8";;;"A";"AE40 ";1;14068;
"11181300";;120318,8;486325,7;1,151;;"20090824";1;;;"E";"Overtoom 10";;;"A";"AE40 ";1;14069;
"11181302";;120224,7;486278,5;1,0067;;"20090824";1;;;"E";"Overtoom 40/50";;;"A";"AE40 ";1;14070;
"11181303";;120211,5;486272,4;1,4025;;"20090824";1;;;"E";"Overtoom 54";;;"A";"AE40 ";1;14071;
"11181304";;120190,8;486262,3;1,0454;;"20090824";1;;;"E";"Overtoom 64";;;"A";"AE40 ";1;14072;
"11181305";;120175,1;486254,8;0,4754;;"20090824";1;;;"E";"Overtoom 70";;;"A";"AE40 ";1;14073;
"11981219";;120152,1;486244,6;0,6557;3,19999999999998;"20090824";1;;;"E";"Overtoom 78";;1,35341830822711;"A";"AE40 ";1;14074;
"11981220";;120136,4;486244,1;1,6824;3,19999999999987;"20090824";1;;;"E";"Overtoom 80";"in de Eerste Constantijn Huygensstraat";1,35341830822706;"A";"AE40 ";1;14075;
"11181306";;120131,3;486256,4;0,7145;3;"20090824";4;;;"E";"Eerste Constantijn Huygensstraat 69";;1,26882966396292;"A";"AE40 ";4;14076;
"11181307";;120123,7;486274,8;0,7559;5,09999999999999;"20090824";4;;;"E";"Eerste Constantijn Huygensstraat 63";;0,579004665629859;"A";"AE40 ";4;14077;
"11881279";;118838,1;485828,4;1,2209;;"20090824";4;;;"E";"Vosmaerstraat 5 t/m 23";"zijgevel in de Derde Kostverlorenkade";;"A";"AE11 ";4;14078;
"11881280";;118842,2;485836,5;1,2156;;"20090824";4;;;"E";"Vosmaerstraat 5 t/m 23";"rechts op de hoek";;"A";"AE11 ";4;14079;
"11881281";;118857,9;485830,2;1,1978;;"20090824";4;;;"E";"Vosmaerstraat 5 t/m 23";"rechts van entree";;"A";"AE11 ";4;14080;
"11881282";;118868,1;485824,9;1,2023;;"20090824";4;;;"E";"Vosmaerstraat 5 t/m 23";"links van entree";;"A";"AE11 ";4;14081;
"11881283";;118882,5;485816,2;1,1986;;"20090824";4;;;"E";"Vosmaerstraat 1";;;"A";"AE11 ";4;14082;
"11881284";;118878,3;485808;1,2053;;"20090824";4;;;"E";"Vosmaerstraat 1";"om de hoek in de Busken Heutstraat";;"A";"AE11 ";4;14083;
"11181281";;119984,8;486906,4;2,0936;;"20090824";4;;;"E";"Da Costakade 111";;;"A";"AD39 ";4;14084;
"11181280";;119986,6;486902,2;1,2366;;"20090824";4;;;"E";"Da Costakade 113";;;"A";"AD39 ";4;14085;
"11181282";;119981,8;486913,5;2,1664;;"20090824";4;;;"E";"Da Costakade 109";;;"A";"AD39 ";4;14086;
"11181283";;119979,9;486918,1;2,2129;;"20090824";4;;;"E";"Da Costakade 105";;;"A";"AD39 ";4;14087;
"11181284";;119978,7;486921,1;2,2714;;"20090824";4;;;"E";"Da Costakade 105";;;"A";"AD39 ";4;14088;
"11181285";;119976,5;486926,2;2,5159;;"20090824";4;;;"E";"Da Costakade 101";;;"A";"AD39 ";4;14089;
"11181286";;119973,3;486934,1;2,5154;;"20090824";4;;;"E";"Da Costakade 99";;;"A";"AD39 ";4;14090;
"11181287";;119971,5;486938,2;2,8135;;"20090824";4;;;"E";"Potgieterstraat 47";"om de hoek Da Costakade";;"A";"AD39 ";4;14091;
"11181277";;119959,7;486823,9;2,2604;;"20090824";2;;;"E";"Da Costakade 148";;;"A";"AD38 ";2;14092;
"11181276";;119965,8;486809,6;2,2583;;"20090824";2;;;"E";"Da Costakade 154";;;"A";"AD38 ";2;14093;
"11181274";;119966,7;486806,8;2,2992;;"20090824";2;;;"E";"Da Costakade 156";;;"A";"AD38 ";2;14094;
"11181275";;119972,5;486794,5;2,2758;;"20090824";2;;;"E";"Da Costakade 160";;;"A";"AD38 ";2;14095;
"11181273";;119976,9;486782,1;2,3566;;"20090824";3;;;"E";"Da Costakade 164";;;"A";"AD38 ";3;14096;
"11181272";;119977,1;486781,7;3,2523;;"20090824";3;;;"E";"Da Costakade 166";;;"A";"AD38 ";3;14097;
"11181271";;119978,6;486778,1;3,065;;"20090824";3;;;"E";"Da Costakade 168";;;"A";"AD38 ";3;14098;
"11181270";;119980,1;486774,5;3,0708;;"20090824";3;;;"E";"Da Costakade 168";;;"A";"AD38 ";3;14099;
"11181268";;119976,1;486756,2;1,6718;;"20090824";2;;;"E";"Kinkerstraat 60";;;"A";"AD38 ";2;14100;
"11181267";;119969,7;486753,3;1,7078;;"20090824";2;;;"E";"Kinkerstraat 62";;;"A";"AD38 ";2;14101;
"11181266";;119962,9;486750,2;1,6542;;"20090824";2;;;"E";"Kinkerstraat 66";;;"A";"AD38 ";2;14102;
"11181265";;119961,9;486749,7;2,7471;;"20090824";2;;;"E";"Kinkerstraat 68";;;"A";"AD38 ";2;14103;
"11181263";;119947,7;486743,2;1,4174;;"20090824";2;;;"E";"Kinkerstraat 72A";;;"A";"AD38 ";2;14104;
"11181264";;119954,1;486746,1;1,3986;;"20090824";2;;;"E";"Kinkerstraat 72";;;"A";"AD38 ";2;14105;
"11181278";;119904,5;486799,3;2,4188;;"20090824";4;;;"E";"Bilderdijkstraat 161";;;"A";"AD38 ";4;14106;
"11181279";;119908,8;486788,8;2,3603;;"20090824";4;;;"E";"Bilderdijkstraat 163";;;"A";"AD38 ";4;14107;
"11181260";;120395,6;486347,4;1,2929;;"20090824";1;;;"E";"Stadhouderskade 1";;;"A";"AE41 ";1;14108;
"11181262";;120417,47;486326,5;0,9859;;"20090824";2;;;"E";"Stadhouderskade 1";;;"A";"AE41 ";2;14109;
"11081357";;119488,5;486892,4;0,4734;;"20090824";2;;;"E";"Douwes Dekkerstraat 20";;;"A";"AD08 ";2;14110;
"11081356";;119471,8;486884,8;0,3943;8,6;"20090824";1;;;"E";"Schimmelstraat 20";;1,19535415079969;"A";"AD08 ";1;14111;
"11081355";;119457,4;486879,6;0,4466;;"20090824";1;;;"E";"Schimmelstraat 26";;;"A";"AD08 ";1;14112;
"11081354";;119443,74;486874,74;0,4558;;"20090824";1;;;"E";"Schimmelstraat 32";;;"A";"AD08 ";1;14113;
"11081353";;119432,7;486870,7;0,6747;;"20090824";1;;;"E";"Schimmelstraat 38";;;"A";"AD08 ";1;14114;
"11981241";;120236,6;486246,3;0,7473;;"20120612";2;;;"E";"Overtoom 49";;;"A";"AE57 ";2;14281;
"11081366";;119277;486379,4;1,4256;;"20120612";1;;;"E";"Borgerstraat 189";;;"A";"AD45 ";1;14282;
"11081359";;119426,4;486792,8;0,8129;;"20120612";2;;;"E";"Jan Hanzenstraat 84";;;"A";"AD21 ";2;14283;
"11081360";;119352,7;486748,7;0,9758;;"20120612";3;;;"E";"Jan Hanzenstraat 113";;;"A";"AD24 ";3;14284;
